,age,job,marital,education,housing,loan,contact,month,day_of_week,campaign,prev_nr_contacts,prev_outcome,cons_price_idx,cons_conf_idx,nr_employed,subscribed
12169,27,blue-collar,married,basic.4y,no,no,telephone,may,thu,7,0,nonexistent,93.994,-36.4,5191.0,no
12170,53,technician,married,professional.course,no,no,cellular,mar,mon,4,0,nonexistent,93.369,-34.8,5008.7,no
12171,45,services,married,high.school,no,no,telephone,may,wed,1,0,nonexistent,93.994,-36.4,5191.0,no
12173,37,unemployed,married,basic.9y,yes,yes,cellular,may,fri,4,0,nonexistent,92.893,-46.2,5099.1,no
12174,29,blue-collar,married,basic.9y,yes,yes,cellular,may,mon,1,1,failure,92.893,-46.2,5099.1,no
12175,54,admin.,single,university.degree,no,no,cellular,aug,thu,2,0,nonexistent,93.444,-36.1,5228.1,no
12176,44,technician,married,professional.course,no,no,cellular,aug,wed,9,0,nonexistent,93.444,-36.1,5228.1,no
12177,26,admin.,single,university.degree,yes,no,telephone,may,mon,3,0,nonexistent,93.994,-36.4,5191.0,no
12178,50,technician,married,professional.course,no,no,cellular,nov,fri,4,1,failure,93.2,-42.0,5195.8,no
12179,37,blue-collar,single,high.school,yes,no,telephone,jun,mon,3,0,nonexistent,94.465,-41.8,5228.1,no
12180,32,student,single,university.degree,yes,no,telephone,jun,mon,2,0,nonexistent,94.465,-41.8,5228.1,no
12181,39,services,married,high.school,yes,yes,telephone,jun,mon,1,0,nonexistent,94.465,-41.8,5228.1,no
12182,32,technician,single,university.degree,no,no,telephone,jun,mon,2,0,nonexistent,94.465,-41.8,5228.1,no
12183,52,management,married,high.school,no,no,cellular,aug,tue,1,0,nonexistent,92.201,-31.4,5076.2,yes
12184,36,entrepreneur,married,university.degree,no,no,cellular,jul,wed,4,0,nonexistent,93.918,-42.7,5228.1,no
12185,40,technician,married,professional.course,no,no,telephone,jun,mon,2,0,nonexistent,94.465,-41.8,5228.1,no
12186,33,technician,single,university.degree,yes,no,cellular,apr,thu,2,0,nonexistent,93.075,-47.1,5099.1,no
12187,30,services,single,professional.course,no,no,telephone,jun,wed,1,0,nonexistent,94.465,-41.8,5228.1,no
12188,51,housemaid,married,high.school,no,no,cellular,nov,wed,2,0,nonexistent,93.2,-42.0,5195.8,no
12189,40,technician,single,university.degree,no,yes,cellular,aug,fri,7,0,nonexistent,93.444,-36.1,5228.1,no
12190,40,admin.,single,high.school,yes,no,telephone,may,thu,2,0,nonexistent,93.994,-36.4,5191.0,yes
12191,34,management,single,high.school,no,no,cellular,jul,mon,1,0,nonexistent,93.918,-42.7,5228.1,no
12192,48,technician,married,professional.course,no,no,cellular,aug,thu,8,0,nonexistent,93.444,-36.1,5228.1,no
12193,40,services,married,high.school,yes,no,telephone,may,fri,3,0,nonexistent,93.994,-36.4,5191.0,no
12194,31,admin.,single,high.school,yes,no,cellular,may,thu,2,0,nonexistent,92.893,-46.2,5099.1,yes
12195,40,technician,single,professional.course,yes,no,cellular,may,fri,1,1,failure,92.893,-46.2,5099.1,yes
12196,46,blue-collar,married,basic.6y,yes,no,telephone,may,tue,1,0,nonexistent,93.994,-36.4,5191.0,no
12197,28,blue-collar,single,basic.9y,no,no,cellular,jul,fri,5,0,nonexistent,93.918,-42.7,5228.1,no
12198,43,management,married,university.degree,no,no,cellular,apr,thu,1,0,nonexistent,93.075,-47.1,5099.1,no
12199,56,retired,divorced,basic.4y,no,no,telephone,jun,mon,1,0,nonexistent,94.465,-41.8,5228.1,no
12200,35,unemployed,married,professional.course,yes,no,cellular,dec,mon,1,1,success,92.713,-33.0,5023.5,yes
12201,37,admin.,married,university.degree,no,no,telephone,jul,mon,5,0,nonexistent,93.918,-42.7,5228.1,yes
12202,40,technician,married,professional.course,yes,no,cellular,may,thu,1,1,failure,92.893,-46.2,5099.1,no
12203,27,admin.,married,high.school,yes,no,cellular,jul,mon,2,0,nonexistent,93.918,-42.7,5228.1,no
12204,32,admin.,single,university.degree,yes,no,cellular,oct,wed,2,0,nonexistent,92.431,-26.9,5017.5,no
12205,24,blue-collar,single,basic.9y,yes,no,cellular,may,wed,2,0,nonexistent,92.893,-46.2,5099.1,no
12206,36,housemaid,married,basic.4y,yes,yes,cellular,jul,mon,6,0,nonexistent,93.918,-42.7,5228.1,no
12207,56,blue-collar,married,basic.9y,yes,no,cellular,jul,fri,1,0,nonexistent,93.918,-42.7,5228.1,no
12208,47,technician,married,professional.course,yes,no,telephone,may,thu,3,0,nonexistent,93.994,-36.4,5191.0,no
12209,52,management,married,professional.course,no,no,telephone,may,fri,1,0,nonexistent,93.994,-36.4,5191.0,no
12210,47,entrepreneur,married,university.degree,yes,no,telephone,may,fri,3,0,nonexistent,93.994,-36.4,5191.0,no
12211,40,admin.,divorced,professional.course,yes,no,telephone,may,fri,12,0,nonexistent,93.994,-36.4,5191.0,yes
12212,31,blue-collar,married,basic.6y,yes,no,telephone,may,mon,2,0,nonexistent,93.994,-36.4,5191.0,no
12213,50,admin.,married,university.degree,yes,no,cellular,jun,fri,7,1,failure,92.963,-40.8,5076.2,yes
12214,30,technician,single,high.school,no,no,telephone,jul,tue,4,0,nonexistent,93.918,-42.7,5228.1,no
12215,51,housemaid,married,basic.4y,yes,no,cellular,jul,mon,3,0,nonexistent,93.918,-42.7,5228.1,no
12216,37,blue-collar,married,basic.6y,yes,no,cellular,jul,mon,5,0,nonexistent,93.918,-42.7,5228.1,no
12217,46,housemaid,married,basic.4y,no,yes,cellular,aug,wed,14,0,nonexistent,93.444,-36.1,5228.1,no
12218,28,management,single,university.degree,yes,no,cellular,sep,wed,3,1,success,94.199,-37.5,4963.6,yes
12219,32,blue-collar,married,basic.9y,no,no,telephone,jun,mon,1,0,nonexistent,94.465,-41.8,5228.1,no
12220,42,services,married,high.school,yes,no,cellular,aug,fri,1,0,nonexistent,93.444,-36.1,5228.1,no
12221,31,unemployed,married,basic.9y,yes,no,telephone,may,wed,1,0,nonexistent,92.893,-46.2,5099.1,no
12222,41,management,married,university.degree,yes,yes,cellular,apr,fri,1,0,nonexistent,93.075,-47.1,5099.1,no
12223,35,technician,married,university.degree,no,no,telephone,jun,mon,1,0,nonexistent,94.465,-41.8,5228.1,no
12224,23,student,single,high.school,no,no,cellular,jul,mon,3,0,nonexistent,92.469,-33.6,5076.2,yes
12225,46,blue-collar,married,basic.9y,yes,no,cellular,nov,tue,1,1,failure,93.2,-42.0,5195.8,no
12226,41,services,married,basic.9y,yes,no,telephone,jun,thu,1,0,nonexistent,94.465,-41.8,5228.1,no
12227,28,student,single,university.degree,no,no,cellular,may,tue,4,0,nonexistent,92.893,-46.2,5099.1,no
12228,32,management,married,high.school,yes,no,telephone,may,mon,1,0,nonexistent,93.994,-36.4,5191.0,no
12229,29,blue-collar,married,basic.6y,no,no,telephone,jun,mon,3,0,nonexistent,94.465,-41.8,5228.1,no
12230,34,admin.,single,high.school,yes,no,cellular,nov,mon,2,2,failure,92.649,-30.1,5017.5,no
12231,40,unemployed,married,university.degree,yes,yes,cellular,sep,wed,4,0,nonexistent,92.379,-29.8,5017.5,no
12232,40,housemaid,married,basic.4y,no,no,telephone,jun,mon,1,0,nonexistent,94.465,-41.8,5228.1,no
12233,48,technician,married,professional.course,yes,yes,cellular,dec,mon,3,0,nonexistent,92.713,-33.0,5023.5,no
12235,31,technician,single,university.degree,yes,no,cellular,aug,mon,2,0,nonexistent,93.444,-36.1,5228.1,no
12236,40,admin.,married,basic.9y,yes,no,cellular,nov,wed,2,0,nonexistent,93.2,-42.0,5195.8,no
12237,49,management,married,university.degree,yes,no,cellular,nov,tue,1,1,failure,93.2,-42.0,5195.8,no
12238,43,admin.,married,high.school,no,no,cellular,nov,tue,1,0,nonexistent,93.2,-42.0,5195.8,no
12239,71,retired,married,professional.course,no,no,cellular,sep,fri,1,0,nonexistent,92.379,-29.8,5017.5,no
12240,44,blue-collar,married,basic.9y,yes,no,cellular,jul,mon,2,0,nonexistent,93.918,-42.7,5228.1,no
12241,71,retired,married,basic.4y,no,no,cellular,apr,mon,3,0,nonexistent,93.749,-34.6,5008.7,no
12242,28,admin.,single,high.school,no,no,telephone,mar,fri,2,0,nonexistent,92.843,-50.0,5099.1,yes
12243,41,services,married,high.school,yes,no,cellular,may,wed,2,0,nonexistent,92.893,-46.2,5099.1,no
12244,33,services,married,high.school,yes,no,cellular,may,thu,1,2,failure,92.893,-46.2,5099.1,no
12245,36,services,married,high.school,no,no,telephone,may,wed,1,0,nonexistent,93.994,-36.4,5191.0,no
12246,29,admin.,single,high.school,yes,no,telephone,jun,thu,2,0,nonexistent,94.465,-41.8,5228.1,no
12247,43,admin.,married,professional.course,yes,yes,telephone,may,tue,2,0,nonexistent,93.994,-36.4,5191.0,no
12248,44,services,divorced,basic.6y,yes,no,cellular,aug,wed,3,1,success,94.027,-38.3,4991.6,yes
12249,29,technician,single,high.school,yes,no,cellular,may,thu,5,0,nonexistent,92.893,-46.2,5099.1,no
12250,45,self-employed,married,high.school,yes,no,cellular,may,thu,2,0,nonexistent,92.893,-46.2,5099.1,no
12251,42,management,single,university.degree,no,no,cellular,oct,mon,1,0,nonexistent,92.431,-26.9,5017.5,yes
12252,48,admin.,married,high.school,no,no,cellular,apr,fri,2,0,nonexistent,93.075,-47.1,5099.1,no
12253,53,admin.,married,high.school,no,no,telephone,jun,tue,2,0,nonexistent,94.465,-41.8,5228.1,no
12254,35,services,married,high.school,yes,no,cellular,apr,wed,2,0,nonexistent,93.075,-47.1,5099.1,no
12256,22,student,single,high.school,no,no,cellular,oct,fri,2,1,failure,92.431,-26.9,5017.5,yes
12257,31,technician,single,university.degree,yes,no,cellular,aug,wed,1,0,nonexistent,93.444,-36.1,5228.1,no
12258,31,blue-collar,married,basic.9y,yes,no,cellular,jul,wed,1,0,nonexistent,93.918,-42.7,5228.1,yes
12259,35,technician,married,high.school,no,no,cellular,jul,wed,1,0,nonexistent,93.918,-42.7,5228.1,no
12260,39,technician,married,high.school,no,no,cellular,nov,fri,2,0,nonexistent,93.2,-42.0,5195.8,yes
12261,29,unemployed,divorced,university.degree,yes,no,cellular,jul,mon,2,0,nonexistent,93.918,-42.7,5228.1,no
12262,40,technician,single,professional.course,yes,no,cellular,aug,wed,1,0,nonexistent,93.444,-36.1,5228.1,no
12264,40,blue-collar,married,basic.6y,no,no,telephone,jun,mon,3,0,nonexistent,94.465,-41.8,5228.1,no
12265,37,services,divorced,professional.course,no,no,cellular,may,fri,2,0,nonexistent,92.893,-46.2,5099.1,no
12266,49,admin.,divorced,high.school,no,no,cellular,jul,fri,2,0,nonexistent,93.918,-42.7,5228.1,no
12267,28,admin.,single,high.school,yes,yes,cellular,may,thu,2,0,nonexistent,92.893,-46.2,5099.1,no
12268,43,management,married,university.degree,no,no,cellular,aug,wed,2,0,nonexistent,93.444,-36.1,5228.1,no
12269,43,housemaid,married,basic.4y,no,no,cellular,jul,wed,1,0,nonexistent,93.918,-42.7,5228.1,no
12270,28,unemployed,married,professional.course,no,no,cellular,aug,fri,2,0,nonexistent,92.201,-31.4,5076.2,yes
12271,37,services,married,high.school,yes,no,cellular,jul,mon,2,0,nonexistent,92.469,-33.6,5076.2,no
12272,33,services,married,high.school,yes,yes,cellular,nov,wed,1,1,failure,93.2,-42.0,5195.8,no
12273,30,housemaid,married,high.school,yes,no,telephone,may,wed,1,0,nonexistent,93.994,-36.4,5191.0,no
12275,24,management,single,university.degree,yes,no,telephone,may,mon,2,0,nonexistent,93.994,-36.4,5191.0,no
12276,50,admin.,divorced,basic.9y,no,no,telephone,may,fri,4,0,nonexistent,93.994,-36.4,5191.0,no
12277,29,admin.,single,high.school,yes,no,telephone,may,tue,1,0,nonexistent,93.994,-36.4,5191.0,no
12278,36,management,married,basic.9y,no,no,cellular,may,wed,1,1,failure,92.893,-46.2,5099.1,no
12279,38,entrepreneur,single,university.degree,yes,no,telephone,may,mon,4,0,nonexistent,92.893,-46.2,5099.1,no
12280,59,entrepreneur,married,basic.9y,yes,yes,telephone,may,wed,10,0,nonexistent,93.994,-36.4,5191.0,no
12282,31,management,single,university.degree,yes,yes,cellular,jul,thu,1,0,nonexistent,93.918,-42.7,5228.1,no
12283,28,admin.,single,university.degree,no,no,telephone,jun,wed,3,0,nonexistent,94.465,-41.8,5228.1,no
12284,44,services,married,high.school,yes,no,telephone,jun,thu,3,0,nonexistent,94.465,-41.8,5228.1,no
12285,37,technician,married,university.degree,yes,no,cellular,aug,mon,1,1,success,92.201,-31.4,5076.2,yes
12286,48,technician,married,professional.course,no,no,cellular,nov,fri,6,0,nonexistent,93.2,-42.0,5195.8,no
12287,50,blue-collar,married,basic.9y,yes,no,cellular,apr,mon,1,0,nonexistent,93.075,-47.1,5099.1,yes
12288,28,admin.,married,basic.6y,no,no,telephone,may,wed,1,0,nonexistent,93.994,-36.4,5191.0,no
12289,54,management,married,university.degree,yes,no,telephone,may,thu,4,0,nonexistent,93.994,-36.4,5191.0,no
12290,33,technician,married,professional.course,no,no,cellular,may,wed,3,1,failure,92.893,-46.2,5099.1,no
12291,47,housemaid,divorced,basic.4y,no,no,cellular,jul,mon,1,0,nonexistent,93.918,-42.7,5228.1,no
12292,29,blue-collar,single,basic.9y,no,no,cellular,jul,fri,2,0,nonexistent,93.918,-42.7,5228.1,no
12293,40,admin.,married,high.school,yes,yes,cellular,aug,tue,1,0,nonexistent,93.444,-36.1,5228.1,no
12294,32,technician,single,high.school,yes,no,cellular,may,tue,2,0,nonexistent,92.893,-46.2,5099.1,no
12295,56,services,married,high.school,yes,no,telephone,jul,thu,11,0,nonexistent,93.918,-42.7,5228.1,no
12296,27,blue-collar,single,basic.4y,no,no,cellular,may,tue,1,1,failure,92.893,-46.2,5099.1,no
12297,29,blue-collar,married,basic.4y,no,no,cellular,nov,wed,2,0,nonexistent,93.2,-42.0,5195.8,no
12298,60,technician,married,high.school,no,no,cellular,jul,fri,8,0,nonexistent,93.918,-42.7,5228.1,yes
12299,55,blue-collar,married,basic.4y,no,no,cellular,jul,mon,1,0,nonexistent,93.918,-42.7,5228.1,no
12301,52,management,married,university.degree,yes,no,cellular,aug,thu,3,3,success,94.027,-38.3,4991.6,yes
12302,47,technician,married,professional.course,no,yes,cellular,jul,tue,1,0,nonexistent,93.918,-42.7,5228.1,no
12303,30,admin.,single,university.degree,yes,no,telephone,may,mon,1,0,nonexistent,93.994,-36.4,5191.0,no
12304,43,entrepreneur,married,basic.6y,yes,no,cellular,may,mon,3,1,failure,92.893,-46.2,5099.1,no
12305,29,admin.,married,university.degree,yes,no,cellular,aug,wed,1,0,nonexistent,93.444,-36.1,5228.1,no
12306,31,admin.,single,university.degree,yes,no,cellular,aug,wed,2,0,nonexistent,93.444,-36.1,5228.1,no
12307,32,technician,married,professional.course,yes,no,cellular,may,tue,9,0,nonexistent,92.893,-46.2,5099.1,no
12308,47,technician,divorced,high.school,yes,no,cellular,jun,tue,1,0,nonexistent,92.963,-40.8,5076.2,no
12309,50,blue-collar,single,basic.9y,yes,no,telephone,may,thu,3,0,nonexistent,93.994,-36.4,5191.0,no
12310,26,management,single,university.degree,yes,no,cellular,jul,tue,1,0,nonexistent,93.918,-42.7,5228.1,no
12311,82,retired,married,high.school,yes,no,cellular,may,mon,3,0,nonexistent,93.876,-40.0,5008.7,no
12312,41,blue-collar,married,basic.4y,no,yes,telephone,jun,tue,1,0,nonexistent,94.465,-41.8,5228.1,no
12313,30,blue-collar,married,basic.9y,yes,no,telephone,may,thu,1,0,nonexistent,93.994,-36.4,5191.0,no
12314,33,admin.,married,high.school,no,no,telephone,may,fri,1,0,nonexistent,93.994,-36.4,5191.0,no
12315,30,management,married,university.degree,yes,no,telephone,sep,wed,1,0,nonexistent,94.199,-37.5,4963.6,no
12316,35,blue-collar,married,basic.9y,no,no,cellular,jul,thu,1,0,nonexistent,93.918,-42.7,5228.1,yes
12318,47,blue-collar,married,basic.4y,no,yes,cellular,nov,fri,1,0,nonexistent,93.2,-42.0,5195.8,no
12319,38,services,married,high.school,yes,yes,telephone,may,mon,1,0,nonexistent,93.994,-36.4,5191.0,no
12320,25,services,single,high.school,no,no,telephone,may,thu,2,0,nonexistent,93.994,-36.4,5191.0,no
12321,31,admin.,married,university.degree,no,no,cellular,may,tue,1,0,nonexistent,92.893,-46.2,5099.1,no
12322,25,unemployed,single,high.school,no,no,cellular,aug,tue,1,3,success,94.027,-38.3,4991.6,no
12323,35,services,married,high.school,yes,yes,cellular,may,wed,1,0,nonexistent,92.893,-46.2,5099.1,no
12324,40,technician,married,professional.course,yes,no,cellular,may,wed,5,0,nonexistent,92.893,-46.2,5099.1,no
12325,41,blue-collar,married,basic.9y,no,yes,telephone,jun,thu,2,0,nonexistent,94.465,-41.8,5228.1,no
12326,52,blue-collar,married,basic.4y,yes,no,telephone,may,thu,1,0,nonexistent,93.994,-36.4,5191.0,no
12327,28,admin.,single,high.school,no,no,telephone,jul,thu,2,0,nonexistent,93.918,-42.7,5228.1,no
12328,27,blue-collar,single,basic.6y,no,no,telephone,jul,tue,3,0,nonexistent,93.918,-42.7,5228.1,no
12330,35,entrepreneur,married,university.degree,yes,no,cellular,may,wed,3,0,nonexistent,92.893,-46.2,5099.1,no
12331,28,blue-collar,single,basic.9y,yes,no,cellular,jul,fri,2,0,nonexistent,93.918,-42.7,5228.1,no
12332,36,services,single,high.school,no,no,telephone,may,wed,3,0,nonexistent,93.994,-36.4,5191.0,no
12333,47,technician,married,professional.course,yes,no,cellular,jul,fri,3,0,nonexistent,93.918,-42.7,5228.1,no
12334,59,retired,single,professional.course,yes,no,cellular,jul,thu,1,0,nonexistent,93.918,-42.7,5228.1,no
12335,43,blue-collar,married,basic.9y,yes,yes,cellular,may,mon,4,0,nonexistent,92.893,-46.2,5099.1,no
12336,31,blue-collar,married,basic.6y,no,no,cellular,jul,wed,1,0,nonexistent,93.918,-42.7,5228.1,no
12337,38,services,divorced,high.school,yes,no,cellular,apr,tue,2,1,failure,93.075,-47.1,5099.1,no
12338,56,blue-collar,married,basic.4y,yes,no,telephone,may,mon,7,0,nonexistent,93.994,-36.4,5191.0,no
12339,31,admin.,married,high.school,no,no,cellular,jul,thu,1,0,nonexistent,93.918,-42.7,5228.1,no
12340,36,blue-collar,divorced,basic.9y,no,no,telephone,jun,thu,2,0,nonexistent,94.465,-41.8,5228.1,no
12342,49,blue-collar,married,basic.6y,yes,no,cellular,nov,fri,1,1,failure,93.2,-42.0,5195.8,no
12343,32,services,single,professional.course,yes,yes,telephone,may,fri,1,0,nonexistent,93.994,-36.4,5191.0,no
12345,48,blue-collar,married,basic.6y,no,no,telephone,may,fri,1,0,nonexistent,93.994,-36.4,5191.0,no
12346,57,admin.,single,high.school,yes,no,telephone,may,mon,5,1,success,92.893,-46.2,5099.1,no
12347,34,blue-collar,married,basic.9y,yes,no,telephone,may,tue,1,0,nonexistent,92.893,-46.2,5099.1,no
12348,57,self-employed,married,basic.4y,yes,yes,cellular,jul,thu,2,0,nonexistent,93.918,-42.7,5228.1,no
12349,57,self-employed,married,basic.9y,no,no,cellular,aug,wed,1,0,nonexistent,93.444,-36.1,5228.1,no
12350,31,admin.,married,university.degree,yes,no,cellular,aug,wed,1,0,nonexistent,93.444,-36.1,5228.1,yes
12351,59,blue-collar,married,basic.4y,yes,no,telephone,may,wed,1,0,nonexistent,93.994,-36.4,5191.0,no
12353,50,management,single,university.degree,no,no,cellular,jul,thu,1,0,nonexistent,93.918,-42.7,5228.1,no
12354,38,self-employed,single,basic.9y,yes,yes,telephone,jun,fri,5,0,nonexistent,94.465,-41.8,5228.1,no
12355,34,management,married,university.degree,no,yes,telephone,may,thu,3,0,nonexistent,93.994,-36.4,5191.0,no
12356,25,unemployed,single,professional.course,no,no,cellular,apr,wed,1,0,nonexistent,93.075,-47.1,5099.1,no
12357,32,self-employed,married,university.degree,no,no,cellular,nov,thu,2,2,success,92.649,-30.1,5017.5,yes
12358,36,technician,single,high.school,yes,yes,cellular,aug,tue,7,0,nonexistent,93.444,-36.1,5228.1,no
12359,33,admin.,married,university.degree,no,yes,cellular,jul,tue,2,0,nonexistent,93.918,-42.7,5228.1,no
12360,50,retired,divorced,basic.4y,yes,no,cellular,jul,thu,1,0,nonexistent,93.918,-42.7,5228.1,no
12361,36,blue-collar,single,basic.9y,no,no,telephone,jun,tue,6,0,nonexistent,94.465,-41.8,5228.1,no
12362,30,technician,single,university.degree,no,no,telephone,may,thu,5,0,nonexistent,93.994,-36.4,5191.0,no
12363,34,services,single,high.school,yes,no,telephone,jul,tue,1,0,nonexistent,93.918,-42.7,5228.1,no
12364,43,management,married,basic.6y,no,no,telephone,may,mon,1,0,nonexistent,93.994,-36.4,5191.0,no
12365,46,admin.,married,high.school,no,no,telephone,may,fri,1,0,nonexistent,93.994,-36.4,5191.0,no
12366,34,admin.,married,basic.9y,no,no,telephone,jun,thu,1,0,nonexistent,94.465,-41.8,5228.1,no
12367,56,entrepreneur,married,university.degree,yes,no,telephone,may,wed,2,0,nonexistent,93.994,-36.4,5191.0,no
12368,58,technician,divorced,basic.9y,no,no,cellular,nov,thu,1,0,nonexistent,93.2,-42.0,5195.8,no
12369,40,blue-collar,married,basic.9y,no,no,telephone,may,mon,1,0,nonexistent,93.994,-36.4,5191.0,no
12370,52,blue-collar,married,basic.9y,no,no,cellular,jul,mon,3,0,nonexistent,93.918,-42.7,5228.1,no
12371,29,blue-collar,married,basic.9y,yes,no,cellular,jul,mon,2,0,nonexistent,93.918,-42.7,5228.1,no
